Month,Reporting org id,Reporting org name,Reporting org type,Sector,Receiver org id,Receiver org name,Humanitarian?,Strict?,Transaction type,Activity id,Net money,Total money,Notes
#date+month,#org+id,#org+name,#org+type,#sector,#org+id+receiver,#org+name+receiver,#indicator+bool+humanitarian,#indicator+bool+strict,#x_transaction_type,#activity+code,#value+net,#value+total,#description
2025-04,do-177,Google,70,Information technology,ro-135,unspecified Google.org cash recipients,1,1,commitments,279,12891172,12891172,Cash grants to support humanitarian aid efforts in Ukraine from Google.org. Reported by Google as $19m and manually reduced for identified grant recipients.
2025-04,do-177,Google,70,Information technology,XM-DAC-41140,World Food Programme (WFP),1,1,spending,280,877767,877767,Cash grant from Google.org.
2025-04,do-179,Grammarly Inc.,70,Information technology,ro-2,Unspecified (see notes),1,1,commitments,281,5000000,5000000,Pledged donation from US-based tech firm. 
2025-04,do-180,Group 1001 Resources,70,Financials,ro-113,Ukraine Humanitarian Fund (UHF),1,1,spending,282,20000,20000,Donation from a leading life insurance holding company in the United States. 
2025-04,do-437,Group DF,70,Industrials,ro-173,National Bank of Ukraine [government],1,1,commitments,702,3386651,3386651,UAH 100 million transferred to the Ukrainian central bank for humanitarian relief.
2025-04,do-181,Groupe BPCE,70,Financials,ro-36,French Red Cross,1,1,commitments,283,5429000,5429000,"Groupe BPCE’s companies the Banques Populaires, Caisses d'Epargne, Natixis CIB, Natixis IM, Banque Palatine, and all the subsidiaries of Groupe BPCE and the Natixis foundation will be donating almost €5 million to the French Red Cross. "
2025-04,do-182,Groupe Caisse d'épargne,70,Financials,ro-36,French Red Cross,1,1,commitments,284,1631224,1631224,"€1,000,000 to support the affected populations by the crisis."
2025-04,do-183,Groupe Crédit Agricole,70,Financials,ro-2,Unspecified (see notes),1,1,commitments,285,10858000,10858000,€10 million pledge from foundation linked to French multinational bank group. 
2025-04,do-184,Grünenthal,70,Health care,ro-2,Unspecified (see notes),1,1,commitments,286,421842,421842,€400.000€ to the Red Cross to support humanitarian relief efforts in Ukraine and Eastern Europe.
2025-04,do-185,Gucci,70,Consumer discretionary,XM-DAC-41121,United Nations High Commissioner for Refugees (UNHCR),1,1,commitments,287,500000,500000,"$500,000 in response to the crisis in Ukraine."
2025-04,do-186,H&M Hennes & Mauritz AB,70,Consumer discretionary,XM-DAC-41122,United Nations Children's Fund (UNICEF),1,1,spending,725,820817,820817,Cash donation to UNICEF National Committee Sweden
2025-04,do-186,H&M Hennes & Mauritz AB,70,Consumer discretionary,XM-DAC-41121,United Nations High Commissioner for Refugees (UNHCR),1,1,spending,288,930684,930684,"€760,000 + SEK 956,000. "
2025-04,do-187,H. Lundbeck A/S,70,Health care,DK-CVR-20700211,Danish Red Cross,1,1,commitments,289,1500000,1500000,DKK 10 million cash donation to support emergency relief efforts.
2025-04,do-424,Happybean Foundation,70,Information technology,XM-DAC-41140,World Food Programme (WFP),1,1,spending,667,74867,74867,"Non-profit linked to Naver, a South Korean online platform and search engine."
2025-04,do-188,Heartland,70,Consumer discretionary,DK-CVR-20700211,Danish Red Cross,1,1,commitments,290,1465524,1465524,"BESTSELLER's parent company HEARTLAND has donated DKK 100 million to humanitarian efforts and other initiatives that will make a difference for Ukraine and the Ukrainian people. Initially, HEARTLAND has donated DKK 10 million to the Red Cross, UNICEF and the UN Refugee Agency (UNHCR), all of which work to help Ukraine. Later, donations to a number of other aid programmes will follow. "
2025-04,do-188,Heartland,70,Consumer discretionary,XM-DAC-41122,United Nations Children's Fund (UNICEF),1,1,spending,291,1434612,1434612,BESTSELLER's parent company HEARTLAND has donated DKK 100 million to humanitarian efforts and other initiatives that will make a difference for Ukraine and the Ukrainian people. Donation made to UNICEF National Committee Denmark.
2025-04,do-188,Heartland,70,Consumer discretionary,XM-DAC-41121,United Nations High Commissioner for Refugees (UNHCR),1,1,commitments,292,1465524,1465524,"BESTSELLER's parent company HEARTLAND has donated DKK 100 million to humanitarian efforts and other initiatives that will make a difference for Ukraine and the Ukrainian people. Initially, HEARTLAND has donated DKK 10 million to the Red Cross, UNICEF and the UN Refugee Agency (UNHCR), all of which work to help Ukraine. Later, donations to a number of other aid programmes will follow. "
2025-04,do-188,Heartland,70,Consumer discretionary,ro-2,Unspecified (see notes),1,1,commitments,293,10258668,10258668,"BESTSELLER's parent company HEARTLAND has donated DKK 100 million to humanitarian efforts and other initiatives that will make a difference for Ukraine and the Ukrainian people. Initially, HEARTLAND has donated DKK 10 million to the Red Cross, UNICEF and the UN Refugee Agency (UNHCR), all of which work to help Ukraine. Later, donations to a number of other aid programmes will follow. "
2025-04,do-189,Helly Hansen,70,Consumer discretionary,ro-17,Canadian Red Cross Society,1,1,commitments,294,158000,158000,"CAD 200,000 in response to the crisis in Ukraine. "
2025-04,do-190,HELP Logistics,70,Industrials,XM-DAC-41140,World Food Programme (WFP),1,1,spending,295,500000,500000,"In-kind donation of office supplies, ground logistics, air and road passenger transport. Foundation associated with German shipping/logistics company. "
2025-04,do-191,Hendrick Automotive,70,Consumer discretionary,GB-CHC-1001349,Samaritan’s Purse [NGO],1,1,commitments,296,200000,200000,"$200,000 to Samaritan’s Purse for disaster assistance in Ukraine."
2025-04,do-486,Henkel AG & Co. KGaA,70,Consumer Staples,ro-1,Multiple (see notes),1,1,commitments,762,5132600,5132600,"More than €5,000,000 cash and in-kind donation to partners including the Red Cross, Aktion Deutschland Hilft eV, Habitat for Humanity and others. "
2025-04,do-192,Hermès International S.A.,70,Consumer discretionary,ro-113,Ukraine Humanitarian Fund (UHF),1,1,spending,297,10000,10000,Donation from French luxury house.
2025-04,do-193,Hilco Global,70,Financials,ro-102,Sunflower of Peace [NGO],1,1,commitments,298,37500,37500,"Hilco Global, through its Hilco Helps initiative, is donating $75,000 split equally between Sunflower of Peace and United Help Ukraine."
2025-04,do-193,Hilco Global,70,Financials,ro-119,United Help Ukraine [NGO],1,1,commitments,299,37500,37500,"Hilco Global, through its Hilco Helps initiative, is donating $75,000 split equally between Sunflower of Peace and United Help Ukraine."
2025-04,do-194,"Hillenbrand, Inc.",70,Industrials,ro-113,Ukraine Humanitarian Fund (UHF),1,1,spending,300,25000,25000,Donation from industrial manufacturer.
2025-04,do-195,"Hitachi Astemo, Ltd.",70,Consumer discretionary,ro-61,Japanese Red Cross Society,1,1,spending,301,78753,78753,10 million Japanese yen paid May 2022
2025-04,do-196,"Hitachi, Ltd.",70,Consumer discretionary,ro-5,American Red Cross,1,1,spending,302,236255,236255,30 million Japanese yen. Part of 63 million Japanese yen donated through company match program. Employees contributed 40m JPY and the company matched 23m JPY as of 26 May.
2025-04,do-196,"Hitachi, Ltd.",70,Consumer discretionary,XM-DAC-21016,International Committee of the Red Cross (ICRC),1,1,spending,303,126002,126002,16 million Japanese yen. Part of 63 million Japanese yen donated through company match program. Employees contributed 40m JPY and the company matched 23m JPY as of 26 May.
2025-04,do-196,"Hitachi, Ltd.",70,Consumer discretionary,ro-61,Japanese Red Cross Society,1,1,spending,304,1340807,1340807,175 million Japanese yen paid in March
2025-04,do-196,"Hitachi, Ltd.",70,Consumer discretionary,ro-98,Singapore Red Cross Society,1,1,spending,305,35438,35438,4.5 million Japanese yen. Part of 63 million Japanese yen donated through company match program. Employees contributed 40m JPY and the company matched 23m JPY as of 26 May.
2025-04,do-196,"Hitachi, Ltd.",70,Consumer discretionary,XM-DAC-41122,United Nations Children's Fund (UNICEF),1,1,spending,306,1497134,1497134,"175 million Japanese yen paid in March, plus millions more contributed by employees. Donation to UNICEF National Committee Japan."
2025-04,do-196,"Hitachi, Ltd.",70,Consumer discretionary,ro-154,World Central Kitchen [NGO],1,1,spending,308,15750,15750,2 million Japanese yen. Part of 63 million Japanese yen donated through company match program. Employees contributed 40m JPY and the company matched 23m JPY as of 26 May.
2025-04,do-197,Home Capital Group,70,Financials,ro-17,Canadian Red Cross Society,1,1,commitments,309,39500,39500,"Donation of $50,000 CAD to the Canadian Red Cross Ukraine Humanitarian Crisis Appeal in support of humanitarian relief efforts in Ukraine."
2025-04,do-198,Hotel Engine,70,Consumer discretionary,XM-DAC-41140,World Food Programme (WFP),1,1,commitments,310,35200,35200,"Donation of $100 per associate. The company is also offering assistance to its associates, clients and contractors who have friends and family fleeing the Ukraine."
2025-04,do-199,"Humble Bundle, Inc.",70,Consumer discretionary,ro-1,Multiple (see notes),1,1,commitments,311,20817220,20817220,"€19,197,348 raised for Razom, IRC, IMC, and Direct Relief through sales of a ""Humble Bundle"" collection of video games sold with a portion of the price going towards charity and the rest split between the game developers. "
2025-04,do-200,Hyundai Motor Company,70,Consumer discretionary,XM-DAC-21016,International Committee of the Red Cross (ICRC),1,1,commitments,312,1000000,1000000,$1 million to the Red Cross to provide humanitarian aid to Ukraine.
2025-04,do-201,IBM,70,Information technology,CZ-ICO-25755277,People in Need [NGO],1,1,commitments,313,250000,250000,Donation to NGO working to support Ukrainian refugees.
2025-04,do-201,IBM,70,Information technology,ro-83,Polish Humanitarian Action [NGO],1,1,commitments,314,250000,250000,Donation to NGO working to support Ukrainian refugees.
2025-04,do-202,Iceland Foods Charitable Foundation,70,Consumer staples,GB-CHC-220949,British Red Cross Society ,1,1,commitments,315,198000,198000,"Iceland Charitable Foods Foundation will donate £150,000 to the British Red Cross to help those who have been displaced by the conflict access necessities and medical care."
2025-04,do-203,ICR Touch,70,Information technology,GB-CHC-1062638,Disasters Emergency Committee (DEC) [NGO],1,1,commitments,316,26440,26440,"£20,000 to the Disasters Emergency Committee (DEC) to aid the people of the Ukraine."
2025-04,do-204,Ikea Foundation,70,Consumer discretionary,ro-66,Médecins Sans Frontières (MSF) [NGO],1,1,commitments,317,5500000,5500000,"€5 million donation to MSF emergency fund to give life-saving care where the needs are greatest, including in and around Ukraine. "
2025-04,do-204,Ikea Foundation,70,Consumer discretionary,XM-DAC-41121,United Nations High Commissioner for Refugees (UNHCR),1,1,spending,318,22471910,22471910,€20 million immediate donation to support Ukraine. 
2025-04,do-426,IMC International Metalworking Companies B.V.,70,Industrials,XM-DAC-41140,World Food Programme (WFP),1,1,spending,669,720000,720000,Donation from the second-largest company for metalworking products in the world.
2025-04,do-205,INFICON Holding AG,70,Industrials,XM-DAC-21018,International Federation of Red Cross and Red Crescent Societies (IFRC),1,1,spending,319,27019,27019,"CHF 25,000"
2025-04,do-206,Inflexion Foundation,70,Financials,GB-CHC-220949,British Red Cross Society ,1,1,commitments,320,654000,654000,"£500,000 to the Disasters Emergency Committee (DEC) Ukraine Appeal, through the British Red Cross. "
2025-04,do-457,ING Group,70,Financials,XM-DAC-41122,United Nations Children's Fund (UNICEF),1,1,spending,727,3260870,3260870,Cash donation to UNICEF National Committee Netherlands
2025-04,do-207,Ingersoll Rand Inc.,70,Industrials,XM-DAC-41140,World Food Programme (WFP),1,1,spending,321,242500,242500,Donation from US industrial tool company.
2025-04,do-208,Intel Foundation,70,Industrials,ro-5,American Red Cross,1,1,spending,322,350000,350000,Part of a $2 million commitment from the Intel Foundation.
2025-04,do-208,Intel Foundation,70,Industrials,ro-39,Geeks Without Frontiers [NGO],1,1,spending,323,500000,500000,Part of a $2 million commitment from the Intel Foundation.
2025-04,do-208,Intel Foundation,70,Industrials,US-EIN-300108263,GlobalGiving [NGO],1,1,spending,324,560000,560000,Part of a $2 million commitment from the Intel Foundation.
2025-04,do-208,Intel Foundation,70,Industrials,ro-127,United Nations Children's Fund (UNICEF) USA,1,1,spending,325,540000,540000,Part of a $2 million commitment from the Intel Foundation.
2025-04,do-208,Intel Foundation,70,Industrials,ro-150,USA for UNHCR,1,1,spending,326,550000,550000,Part of a $2 million commitment from the Intel Foundation.
2025-04,do-425,Internet Corporation for Assigned Names and Numbers (ICANN),70,Information technology,XM-DAC-41140,World Food Programme (WFP),1,1,spending,668,1000000,1000000,US-based non-profit company responsible for coordinating and maintaining internet databases and namespaces.
2025-04,do-209,Interogo Holding AG,70,Real estate,XM-DAC-21018,International Federation of Red Cross and Red Crescent Societies (IFRC),1,1,spending,327,5396868,5396868,"CHF 5,120,830 from foundation-owned investment group spun off from Ikea."
2025-04,do-438,Interpipe Group,70,Industrials,ro-174,Revival of the Region [NGO],1,1,commitments,703,73387,73387,"UAH 180,000 for humanitarian relief plus UAH 2 million for medical support; part of an overall UAH 10.2 million of support to the Ukrainian military."
2025-04,do-210,Intuit Inc.,70,Information technology,XM-DAC-41121,United Nations High Commissioner for Refugees (UNHCR),1,1,commitments,328,1000000,1000000,Money to help support the people of Ukraine. The company is  also offering a 2:1 match to double employee donations supporting relief efforts.
